text,label
"KATMANDU, Nepal (AP) - A heavily guarded convoy of six buses snaked its way out of Nepal #39;s capital Thursday, the first vehicles to defy Maoist rebels who blockaded Katmandu this week with threats alone and without setting up a single roadblock.",0
"AT amp;T Corp (TN: Quote, Profile, Research) on Thursday said it was lowering the price on its CallVantage Internet calling service by \$5 per month, matching the price from several other suppliers.",3
"Guerrillas have killed 17 Iraqis and wounded 13 in an attack on buses that were taking them to work at a weapons dump near the town of Tikrit north of Baghdad, the US army say.",0
"Microsoft quietly launched its new blogging service, MSN Spaces, earlier this week. The quiet launch has already attracted more than 250,000 users to the new service, still in beta.",3
"The National Hockey League #39;s top negotiator, Bill Daly, says that by not talking to the National Hockey League Players #39; Association, the league is actually moving the process forward.",1
"In the wake of reports that Koh Young-hee, the wife of North Korean leader Kim Jong-il, passed away earlier this month, experts are attempting to weigh the impact her death could have on",0
"Reuters - Web surfers from Beijing to Berkeley\have made Google their search engine of choice, but some of\Europe's institutional investors have gone sour on the dot-com\on the eve of its initial public offering.",0
"AP - This small village of mud and straw huts lay ruined and abandoned Sunday, the ground charred, after residents said Sudanese soldiers attacked with a warplane and helicopters, driving farmers from their homes days before a U.N. deadline to end the violence in the ravaged Darfur region.",0
"America Online Inc. said Thursday it had filed a federal lawsuit accusing numerous unnamed defendants of violating federal and state laws by sending bulk messages known as ""spim"" to instant message accounts and Internet chat rooms.",3
"AP - The United States plans to rejoin the international body that regulates the global coffee trade. Assistant Secretary of State Anthony Wayne will make the formal announcement Wednesday, the State Department said in a statement.",0
The Craig behind Craigslist speaks about his Web community's popularity and touches on the site's future.,3
QUEENSLANDER Rod Pampling made four birdies on the front nine to grab the outright lead in the second round of the Australian Open in Sydney.,1
"Reuters - Gov. Arnold Schwarzenegger signed\a law on Friday that would post information on sex offenders on\the Internet, giving Californians easier access to details on\violators.",3
Kaiju Big Battel -- a multimedia event in which costumed combatants spew toxic ooze on audience members -- is growing in popularity. There are already dedicated websites and a DVD series. Coming next: a book and TV pilot. By Xeni Jardin.,3
Padraig Harrington led the way in the German Masters first round on Thursday as Europe #39;s Ryder Cup players warmed up for next week #39;s match against the United States.,1
Reuters - A U.S. government medical\reviewer told an advisory panel Monday that new findings\confirmed his conclusion months ago that certain\antidepressants increase the chances of suicidal behavior among\children and teens.,2
AP - Terry Pilkadaris of Australia shot an even par 72 Saturday to take a two-stroke lead after the third round of the inaugural Shanghai Open.,1
"WATERFORD TOWNSHIP, Mich. -- A Waterford Township house fire claimed the lives of a veteran police officer and his family over the weekend.",2
"Tired of the heavy political ads, the ones that weigh you down with negativity, blame for national problems and division? Now there #39;s less reason to fret the breaks in your TV shows.",2
"SHARM EL SHEIKH, Egypt -- Iraqi officials rejected Arab criticism of US actions in their country, as an international conference on Iraq #39;s future opened Monday.",0
washingtonpost.com - It's amazing to see what an entrenched monopolist will do when it finally meets real competition.,3
"If the Knicks have not yet found the ability to crush teams at will, they have at least discovered how to win even when their minds wander and their discipline disappears.",1
"Moore, a senior at UNLV who has already won the NCAA Division I, US Amateur Public Links and Western Amateur titles, will face Luke List, who beat Chris Nallen in 19 holes, in today #39;s 36-hole final.",1
"AP - In the tumult of the visitors' clubhouse at Yankee Stadium, champagne pouring all around him, Theo Epstein held a beer.",1
"There were a lot of  quot;firsts quot; Friday at the ATP stop in Delray Beach, with more to come. Top-seeded Vince Spadea (d. (Q) Armando in three) reached his first Delray Beach semifinal in seven attempts.",1
"German software giant SAP is teaming with Hewlett-Packard (HP) to offer midmarket companies in the US a hosted software offering that includes applications, maintenance, services and support for a monthly fee.",3
"Serena Williams joined her Wimbledon conqueror Maria Sharapova in the quarterfinals of the China Open with a hard-earned 6-4, 3-6, 6-3 win over Russian Dinara Safin.",1
Bayern Munich players and officials were thrilled at the propsect of meeting English champions Arsenal for a place in the quarter-finals of the Champions #39; League after today #39;s draw in Nyon paired the two clubs.,1
"Reuters - Cambodian Prime Minister Hun Sen,\concerned for his country's political stability, said on Sunday\that a new monarch should be chosen next week if King Norodom\Sihanouk was determined to retire.",0
AP - Todd MacCulloch always knew his career would end. He just never expected it to come to such a sudden and mysterious stop.,1
"Century-maker Jacob Oram respected, frustrated and then bludgeoned an all-conquering bowling attack before his own  quot;popgun quot; bowling sent tremors through Australia #39;s top order in the first cricket test today.",1
Don #146;t let less-than-perfect credit prevent you from driving the car you want. Fill out a free loan application at Auto Net Financial and we #146;ll pre-arrange financing at a dealer near you.,2
"Marsh   McLennan, the US insurance broker being sued for alleged price fixing, is to cut 3,000 jobs as it faces an expected decline in its revenues.",2
The Home Office is touting ID cards as a solution to ID theft in today's Queen's Speech but a Yorkshire man has taken matters into his own hands.,3
AP - Mr. Raider is eager to hear cheers from the Black Hole one more time.,1
"Martha Stewart Living Omnimedia is expected to name former ABC Entertainment President Susan Lyne as its new chief executive, replacing Sharon Patrick, according to a report on New York Magazines Web site on Thursday.",2
"Tokyo share prices slid overnight, on selling triggered by the dollar #39;s renewed slide against the yen. The fall in the greenback re-ignited concern over the impact not just on exporters but Japan #39;s export-led economic recovery, dealers said.",2
NEW YORK (Reuters) - The dollar extended gains against the  euro on Monday after a report on flows into U.S. assets showed  enough of a rise in foreign investments to offset the current  account gap for the month.,2
"Fading hopes for intervention by European and Japanese central banks depress the dollar to new lows against the euro, yen and pound.",2
"com October 5, 2004, 8:32 AM PT. Rivals PalmOne and Microsoft appear to have cast aside their differences, as the handheld maker licenses an e-mail synchronization tool from the software giant.",3
"AP - Vice President Dick Cheney hammered away at familiar themes in a visit to New Jersey Monday, portraying Democrat Sen. John Kerry as indecisive in a speech to a couple of thousand Republican faithful.",0
AFP - Standard and Poor's Ratings Services said it had its eye on Royal Dutch/Shell for a possible downgrade of the oil company's debt rating in case of a further restatement of its reserves.,0
"BOSTON (Reuters) - Diversified manufacturer Honeywell  International Inc. &lt;A HREF=""http://www.investor.reuters.com/FullQuote.aspx?ticker=HON.N target=/stocks/quickinfo/fullquote""&gt;HON.N&lt;/A&gt; posted an 8 percent rise in  third-quarter profit on Wednesday as strong demand for  aerospace equipment and car components boosted sales.",2
"GM Today Staff. WAUKESHA - The orange numbers glow bright enough to be seen from across the street of North American Computer. The number - 68,248.",3
AP - Vikram Kumar is hardly your typical tech chief executive. He shares a two-bedroom apartment with a sister and a nephew and gets around town by bicycle or in a 20-year-old Mercedes Benz.,3
"The record level of debt being carried by American households and soaring home prices do not appear to represent serious threats to the U.S. economy, Federal Reserve Chairman Alan Greenspan said Tuesday.",2
AFP - Australians have gone to the polls in national elections that will decide if their country remains in Iraq as staunch allies of the United States or pulls out by Christmas to switch its international focus to engagement with Asia.,0
"With a combined 38.5 million customers, the new company formed by a Sprint and Nextel merger would move closer to frontrunner Cingular, which now has some 47 million customers following its",2
"(Sports Network) - Johan Santana continues his push for the American League Cy Young Award, as he takes the ball for the Minnesota Twins in the opener of a three-game series against the visiting Chicago White Sox.",1
PHILADELPHIA - How valuable has Danny Fortson been to the Seattle SuperSonics? He #39;s having an impact on the team even when he #39;s not playing.,1
"Greek and British police have cracked a multimillion-dollar illegal software sales ring, arresting two people and seizing thousands of pirated high-tech software programs.",3
"Sure the story of the former New England Patriots running back now starring for the New York Jets has aged, as has Martin. But hesa player who seems to get better with age, and",1
"China has decided to impose duties on its exports of textiles and apparel, a move that could ease worldwide fears that Chinese clothing makers will soon dominate the global market after its liberalization on Jan.",2
"Two ex-Computer Associates executives, including former chief executive Sanjay Kumar, have been charged with securities fraud, conspiracy and obstruction of justice relating to their alleged involvement in a multi-billion dollar accountancy scandal.",2
"Bosnian Prime Minister Adnan Terzic has announced that he and the Bosnian government will resign. Terzic made the statement to Bosnia private television, BN TV.",0
"HOUSTON - Roger Clemens has pitched as many important games as any pitcher of his generation, including nine All-Star games and seven World Series outings.",1
"New York (dpa) - Delphi Corp., the world #39;s largest auto-parts maker, said Friday that it will cut 8,500 jobs, or nearly 5 per cent of its workforce, next year while it also announced that it would post losses for the fourth quarter and for 2005.",2
"Reuters - Cisco Systems Inc. , the\biggest maker of equipment that directs data over the Internet,\on Tuesday said quarterly earnings rose 29 percent on stronger\demand for gear such as wireless networks and Internet\telephone equipment.",3
"Rescuers search for the bodies of air crash victims at the site of an air crash in Baotou, north China #39;s Inner Mongolia Autonomous Region, on Sunday November 21, 2004.",0
"In a move that may be seen by some in corporate America as an early lump of coal in many Christmas stockings, the Financial Accounting Standards Board (FASB) will require companies to report the cost of stock options in their financial statements beginning next year, it announced Thursday.",2
Analysts say the move could legally bind the Communist Party leadership to follow through on its long-standing threat to attack Taiwan if the island formally declares independence.,0
"As expected, Computer Associates (CA) is now shipping the Ingres r3 database for Linux following last summer #39;s announcement it would be available under an open source license.",3
"EBay, the online marketplace, yesterday continued its push across the globe with a \$530m (296m) offer to take full control of its South Korean affiliate, Internet Auction Co.",3
Google is trying to create an online reading room for five major libraries by scanning stacks of hard-to-find books into its Internet search engine.,3
Diamond Ferri ran for 141 yards two touchdowns and scored again on an interception Saturday in Boston as Syracuse rolled to a 43-17 victory over No.,1
"Lecce, Italy (Sports Network) - Alessandro Del Piero led Juventus to a 1-0 victory in the rain over Lecce Sunday. The win allowed Juve to maintain a six point cushion on top of the table.",1
"AP - Shoppers rediscovered their urge to splurge in September, catapulting retail sales up by the largest percentage gain in six months. Industrial activity was restrained, meanwhile, partly because of hurricanes.",2
"Saddam Hussein and other detained members of the deposed Iraqi regime will face trial within a few weeks, Iraqs minister of state said today.",0
"Newspapers across the country have been engaging in discussions about whether their current rosters of comics are a luxury, given the current dreary economics of the newspaper business.",0
Federal prosecutors in Brazil say they have identified 137 politicians and more than 400 officials involved in a corruption scandal.,0
"AP - A Kosovar woman among three U.N. workers kidnapped in Afghanistan has called home to say she is well and expects to be freed soon, a businessman seeking her release said Tuesday.",0
"SAN FRANCISCO - After removing the 2006 ""Kodiak"" release of Exchange Server from its product road map earlier this year, Microsoft Corp.'s plans for the messaging software have gotten even cloudier.",3
"India's former foreign minister has denounced Secretary of State Colin L. Powell in unusually strong terms, saying that Powell's account of how he helped facilitate a dialogue between the Indian and Pakistani prime ministers was ""fabricated and baseless.""",0
"Comcast and Time Warner yesterday announced they will make a joint bid for Adelphia Communications, jumping to the front of the pack in the widely watched auction for the No.",2
Orlando Hernandez allowed one run and two walks in becoming the first Yankee starter to open the season 8-0 since Bob Wickman in 1993.,1
Striker Samuel Eto #39;o says Barcelona still want to top their Champions League group despite having safely qualified for the knockout stages with a 1-1 draw against Celtic on Wednesday.,1
"WASHINGTON Sept. 5, 2004 - A spotty job market and stagnant paychecks cloud this Labor Day holiday for many workers, highlighting the importance of pocketbook issues in the presidential election.",2
Thousands of automobiles clogged Florida #39;s highways during the largest evacuation in state history as residents anticipated the arrival of Hurricane Frances.,3
"The Securities and Exchange Commission is expected to announce today a settlement with Qwest that is highly critical of  quot;senior management, quot; two sources familiar with the case said.",2
The nation's second-largest bank attributing the weaker performance to poor results in fixed-income trading.,2
"Olympic gold medalist Tyler Hamilton was fired by his cycling team two months after testing positive for blood doping. The Swiss-based International Cycling Union, or UCI, said Tuesday",1
"SAN FRANCISCO (CBS.MW) -- UAL Corp, parent of United Airlines, said late Monday it will cut pay of salaried workers and management beginning Jan. 1 as part of its goal to emerge from bankruptcy.",2
ATHENS (Reuters) - The last long-course world swimming record held by now discredited Communist East Germany was finally consigned to history by an American quartet at the Olympics on Wednesday.,1
"US employers will add jobs at a quicker pace at the end of 2004 and throughout 2005 than earlier expected, according to a survey of economic forecasters out Monday.",2
Bank of America Corp. chief executive Kenneth D. Lewis reaffirmed his bank #39;s commitment to New England yesterday in a round of meetings in Boston with state,2
"Arsenal are confident captain Patrick Vieira will be fit for Sunday #39;s showdown with Manchester United. Boss Arsene Wenger said Vieira only had a 20-80 chance of facing United, but the player has responded",1
"WASHINGTON (Reuters) - Delta Air Lines &lt;A HREF=""http://www.investor.reuters.com/FullQuote.aspx?ticker=DAL.N target=/stocks/quickinfo/fullquote""&gt;DAL.N&lt;/A&gt; said on  Wednesday its auditors have expressed doubt about the airline's  financial viability.",2
"Aug. 20 (Bloomberg) -- Crude oil futures rose to a record, surpassing \$49 a barrel in New York, on concern clashes in southern Iraq between US troops and Shiite Muslim militiamen may cut exports.",2
"Reuters - This week's talks between Japan and North\Korea show that efforts to hold another round of six-party\negotiations on the North's nuclear program are gathering pace,\South Korea's foreign minister said on Wednesday.",0
"NEW YORK (Reuters) - UAL Corp. &lt;A HREF=""http://www.investor.reuters.com/FullQuote.aspx?ticker=UALAQ.OB target=/stocks/quickinfo/fullquote""&gt;UALAQ.OB&lt;/A&gt; , the parent of  United Airlines, said on Friday it would raise its existing \$10  each-way fuel surcharge by an additional \$5 due to soaring fuel  costs.",2
"Microsoft Corp. will give customers advance notice of its monthly security updates in an effort to help them prepare to install related software patches, the company announced Thursday.",3
"UNI New Delhi Sept 22: India is well positioned to benefit from the upswing expected in global Foreign Direct Investment (FDI) flows in 2004, a flagship UNCTAD report released here today said.",2
"Both the CPSC and Apple advised G4 customers affected by the fault to contact Apple immediately. Apple said it has made provision to supply replacement batteries free of charge by arrangement with the battery #39;s South Korean manufacturer, ...",3
CBC SPORTS ONLINE - The Vancouver Canucks have re-signed the Sedin twins for another season. Henrik and Daniel Sedin each agreed to one-year deals with the Canucks on Friday.,1
"Bank One said Thursday that its chief economist is leaving the company, less than two months after it was purchased by JP Morgan Chase  amp; Co.",2
"Quarterback Jason White, last year's Heisman winner, passed for five touchdowns as No. 2. Oklahoma escaped from No. 22 Texas A M.",1
"Israel withdrew its tanks and ground forces from populated areas in the northern Gaza Strip on late Friday, ending its bloody operation in the area.",0
Pakistan #39;s military says it has killed some 150 foreign fighters during its 11-month battle against militants in the country #39;s tribal belt.,0
"WASHINGTON - The Recording Industry Association of America (RIAA) has filed 762 new lawsuits against alleged file-traders using P-to-P (peer-to-peer) services, with the total number of lawsuits filed since September 2003 now reaching more than 5,500.",3
"AP - The ex-Iraqi general known as ""Chemical Ali,"" who is accused of using chemical weapons attacks to kill thousands of Kurds, will be the first detained former Saddam Hussein regime figure to stand trial next week, a government official said Wednesday.",0
Jonah Lomu has not targeted next year #39;s Sevens World Cup in Hong Kong for his comeback but admitted he still harbours dreams of playing for his country again.,1
"By MIKE SCHNEIDER     PUNTA GORDA, Fla. (AP) -- Until the electricity hums again and the debris is cleared, health officials are worried that there could be more deaths and injuries in Hurricane Charley's aftermath than during the storm itself...",3
"Olympic gold medalist Tyler Hamilton's pro cycling team fired him after he failed doping tests, the sport's world governing body said Tuesday.",1
"ATHENS, Greece -- The Americans were staggered by emotions, never by opponents. It took a gold medal to knock them down. Laura Berg got a head start.",1
"Union members from Seattle #39;s two feuding daily newspapers voted yesterday to retain their local #39;s association with a citizens #39; group that is seeking to thwart moves by The Seattle Times that could lead to a shutdown of its rival, the Seattle Post",2
JAMAICA #39;S BID for a place in the 2006 World Cup finals suffered a major setback on Wednesday night when they picked up only one point against El Salvador at the National Stadium.,1
"Ariel Sharon should meet with Bashar Assad. Although Syria has not expelled the terror groups from Damascus, how could Assad be worse than Mahmoud Abbas, with whom Sharon is willing to meet, as Newsweek reported this week?",0
"NTT DoCoMo, Intel and IBM have published a jointly developed security specification called the Trusted Mobile Platform. It aims to provide an end-to-end security architecture for mobile wireless devices, including",3
"Gary Payton saved his biggest contribution for last, going scoreless for the first time in Boston but stealing the ball in the final seconds to help the Celtics hold off the Toronto Raptors 91-89 Friday night.",1
NASA scientists are poring over the latest pictures unveiling Saturn #39;s mysterious moon Titan. The images show distinct dark and bright surface areas.,3
"A four-day general strike over rising fuel prices has begun in Nigeria, Africa #39;s largest oil producer. The largest trade union grouping in the country, the Nigerian Labour Congress, said more strikes will",0
"Mortar attacks hit a central Baghdad hospital Saturday, killing an employee and injuring three others, officials said. A mortar round exploded in the garden of the Ibn al-Betar hospital",0
"CHICAGO -- A tentative contract agreement has been reached between officials of the Chicago Sun-Times and the Chicago Newspaper Guild, averting a possible strike, it was announced Wednesday afternoon.",2
Brian Cashman wore a sweatshirt and blue jeans as he cruised the emptying lobby of the Anaheim Marriott on Monday. He grabbed a pizza.,1
"Thomas Coughlin, who joined Wal-Mart Stores as head of security and rose to vice chairman, will give up the post early next year after 25 years of service that helped the company become the world #39;s biggest retailer.",2
"Federated Department Store Inc. posted better-than-expected earnings in the third-quarter of 2004 thanks to a sales rebound in Florida, where hurricanes had dampened sales in September.",2
AP - Pitcher Matt Ginter was placed on the 60-day disabled list by the New York Mets on Saturday and will have surgery Monday to remove bone chips from his right ankle.,1
"Myanmar #39;s Prime Minister Khin Nyunt was removed from office Tuesday and placed under house arrest by the country #39;s military junta, the BBC reported.",0
"a indiqu ce jour que la socit a reu diffrents engagements de soutien de Paramount Pictures, Universal Pictures, New Line Cinema, et Warner Bros.",3
A new virus targeting Mac OS X is not expected to cause much trouble. But malcode experts said it should serve as a warning to those using alternatives to Microsoft that their machines are not attack-proof.,3
"UN nuclear inspectors abandon demands for unlimited access to Brazilian facilities, the country says.",0
"British consumer watchdog group Consumers #39; Association, publishers of Which? magazines and books, on Wednesday announced that they #39;ve written to the Office of Fair Trading (OFT) alleging that Apple may be",3
"Top seed Lleyton Hewitt was pushed to three sets by a Japanese player for the second day in a row at the \$860,000 Japan Open on Thursday.",1
"In a world in which the fortune OF a pharmaceutical company can rise and fall on the strength of a handful of blockbuster drugs, Vioxx was a giant.",2
"THE HAGUE (Reuters) - Dutch police stormed a flat after a  14-hour stand-off in which four officers were wounded,  arresting two people, and detained five more elsewhere -- all  suspected of links with a network of radical Muslims.",0
"FOXBOROUGH -- The Patriots have won 20 games in a row, and yesterday they tied the NFL record for most consecutive regular-season wins (17). Those are feats that take all the emotion the players can muster week after week.",1
Italy dismisses claims that two female aid workers held hostage in Iraq have been killed.,0
"Considered important vulnerabilities that leave users open to attack in Microsoft #39;s (Nasdaq: MSFT) Windows for desktop and server installations, the Redmond",3
"NABLUS, West Bank - Five Palestinian fugitives, including a militant leader, were killed on Wednesday during a fierce gun battle with Israeli soldiers in this West Bank city, Palestinian and Israeli sources said.",0
"Human Genome Sciences plans to announce that H. Thomas Watkins, a former Abbott Laboratories executive, will be its new chief.",3
"Intel #39;s (INTC:Nasdaq - news - research) plans for high-end computing reached a sad milestone Tuesday, with Hewlett-Packard (HPQ:NYSE - news - research) saying it would end the partnership that developed the less-than-successful Itanium chip.",3
The Democratic Unionist Party #39;s executive has given its unanimous approval to leader Ian Paisley as he enters the final stage of talks aimed at restoring devolution to Northern Ireland.,0
"By israelinsider staff September 27, 2004. An Israeli Druze citizen employed by CNN was kidnapped in Gaza City on Monday evening, by five armed Palestinians.",0
"SOUTH BEND, Ind. -- Without a doubt, it was the biggest catch of his career.",1
"LONDON: A 21-year-old British soldier was arrested Tuesday in connection with the murder of a civilian in Iraq, London #39;s Metropolitan Police said.",0
The UN says Fiji has become the first nation to offer troops specifically to protect its staff in Iraq.,0
"The Mets are close to signing Pedro Martnez to a four-year contract for \$56 million, according to a person involved in the negotiations.",1
"AP - British Foreign Secretary Jack Straw, touring a sprawling desert camp housing 40,000 displaced people from the troubled western Darfur region, urged the Sudanese government to do more to make it safe for the frightened refugees to return home.",0
"The U.S. military announced Thursday that the courts-martial of three Army reservists charged with abusing Iraqi detainees at Abu Ghraib prison would be transferred from Baghdad to Fort Hood, Tex.",0
"The Toronto Argonauts are set to announce York University as the location of their new stadium, according to several published reports.",1
"NEW YORK (Reuters) - Brown Shoe Co. Inc. (BWS.N: Quote, Profile, Research) on Wednesday posted a 32 percent drop in quarterly earnings, hurt by slack sales from its children #39;s unit, Bass wholesale business and Naturalizer chain.",2
The contest many baseball fans wanted to see is about to begin. The Boston Red Sox and the New York Yankees begin playing for the American League Championship Tuesday.,1
"Talladega, AL (Sports Network) - Veteran Joe Nemechek circled the 2.66-mile Talladega Superspeedway in 50.202 seconds (190.749 mph) to win the pole for Sunday #39;s EA Sports 500 Nextel Cup event.",1
"EILAT, ISRAEL - Six Egyptian students were freed by Israel on Sunday in exchange for the release of an Arab-Israeli spy. The students had sneaked into Israel in August and were arrested on suspicion that they",0
"2003 was the first time plastic and other electronic payment methods beat out paper, according to a survey released yesterday by the Federal Reserve.",2
"Richard Rohmer, a friend of Conrad Black and director of Black #39;s holding company, Hollinger Inc., may resign from the board as early as next week because he #39;s tired of dealing with complex",2
"quot;With him disappears the man of courage and conviction who, for 40 years, has incarnated the Palestinians #39; combat for recognition of their national rights.",0
"JAKARTA (Reuters) - Former general Susilo Bambang Yudhoyono  took office as Indonesia's first directly elected leader on  Wednesday after sweeping to power by vowing faster job growth,  a war on corruption and tough punishment for terrorists. A  solemn-looking Yudhoyono was sworn in at parliament in front of  the very legislators many expect will challenge the big popular  mandate he won in Indonesia's historic democratic presidential  ballot last month.",0
FOXBOROUGH -- He needed a long hit of mouthwash when the festivities at Gillette Stadium were over yesterday.,1
"(November 10, 2004) - They stood out in the cold, in the snow, in the middle of the night like concert junkies waiting for tickets to see their favorite band.",3
"DAMASCUS, Syria - A car bomb killed a leader of the Palestinian militant group Hamas in Damascus on Sunday, and Israeli security officials acknowledged that the Jewish state was involved.    Police at the scene were seen retrieving pieces of the body of Izz Eldine Subhi Sheik Khalil...",0
"DALLAS (Reuters) - American Airlines' parent AMR Corp.  &lt;A HREF=""http://www.investor.reuters.com/FullQuote.aspx?ticker=AMR.N target=/stocks/quickinfo/fullquote""&gt;AMR.N&lt;/A&gt; on Wednesday posted a third-quarter loss as record-high  oil prices battered the bottom line of the world's largest  airline.",2
AP - Iowa Gov. Tom Vilsack said Monday that he will not seek the chairmanship of the Democratic Party.,0
Hitting hero Ichiro Suzuki declined to accept a prestigious award from the Japanese government for a second time. Tokyo wanted to salute Suzuki #39;s achievement for producing the most hits in a season,1
"Two US 1st Infantry Division soldiers were killed in separate incidents today near Balad, Iraq, the US military said, and three Iraqi soldiers were killed by a suicide bomber near the insurgent-held city of Fallujah.",0
"SAO PAULO (Brazil): Olympic marathon bronze medallist Vanderlei de Lima, who was tackled by a spectator while leading the race, came home Wednesday to a heros welcome and said he was thrilled to earn a medal even though his fellow Brazilians believe he",1
"BRUSSELS -- Microsoft Corp. will be ready to comply with the European Commission's demands for changes to its Windows operating systems if a European court rejects its request for the measures to be suspended, a spokesman for the company said Monday.",3
"MALELANE, South Africa - England #39;s Neil Cheetham had the only bogey-free round Saturday, shooting a 3-under-par 69 that gave him a one-stroke lead after three rounds of the Dunhill Championship.",1
"STOCKHOLM, Sweden - Austrian feminist writer Elfriede Jelinek won the Nobel Prize in literature, the Swedish Academy said Thursday, citing her ""musical flow of voices and counter-voices in novels and plays.""   The decision to award the prize to a woman, and a poet, was the first since 1996, when Wislawa Szymborska of Poland won. Since the prize first was handed out in 1901, only nine women have won it...",0
"BOTH Charlton and Southampton are rueing the two points lost from this morning #39;s 0-0 Premiership draw. Said Charlton  #39;keeper Dean Kiely, who made the vital stop that helped preserve a point for the Addicks:  #39;It was a bit frustrating for us.",1
"Becali, the most senior of Mutu #39;s team of four advisers, told Romanian television last night that the 25-year-old striker took cocaine at a party.",1
"Riot police used water cannons and tear gas Friday to break up a demonstration by hundreds of rock-throwing protesters before more than 20,000 people marched to vent their anger at Pacific Rim leaders, particularly President Bush.",0
"CHICAGO, Aug 19 (Reuters) - Loral Space  amp; Communications Ltd. (LRLSQ.OB: Quote, Profile, Research) , a bankrupt satellite operator, on Thursday said it filed its reorganization plan and it expects to emerge from bankruptcy before year #39;s end.",3
Bayern Munich #39;s Dutch striker Roy Makaay warned his team they needed to raise their game if they were to trouble Ajax Amsterdam in their Champions League encounter on Tuesday.,1
LONDON (Reuters) - Although the grand slam silverware has  been doled out for the 2004 season there is still much pride  and prize money to play for as the tennis year creeps toward  its climax.,1
"A CANADIAN seaman aboard the submarine HMCS Chicoutimi has died one day after being injured when the vessel caught fire, Canadian Prime Minister Paul Martin announced today.",0
"Two small moons have been discovered orbiting Saturn by NASA #39;s Cassini-Huygens probe. The find, which was announced yesterday, raises Saturn #39;s satellite count to 33.",3
"AP - No bullpen collapse by the Houston Astros this time. Brad Lidge was on the mound. The Astros closer allowed just one hit and struck out five in two innings Saturday, protecting Houston's lead and helping the Astros beat the St. Louis Cardinals 5-2 in Game 3 of the NL championship series.",1
